"Temperature","GHI","DHI","DNI","Clearsky.DHI","Clearsky.DNI","Clearsky.GHI","Relative.Humidity","Solar.Zenith.Angle","Date","Time","Data_source","Station","Latitude","Longitude"
2,0,0,0,0,0,0,85.5,155.37,2015-01-05,2015-01-05 01:30:00,"PSM","DWWK",40.16,-75.73
1,0,0,0,0,0,0,88.66,145.35,2015-01-05,2015-01-05 02:30:00,"PSM","DWWK",40.16,-75.73
0,0,0,0,0,0,0,85.03,134.2,2015-01-05,2015-01-05 03:30:00,"PSM","DWWK",40.16,-75.73
0,0,0,0,0,0,0,74.21,122.76,2015-01-05,2015-01-05 04:30:00,"PSM","DWWK",40.16,-75.73
0,0,0,0,0,0,0,67.51,111.41,2015-01-05,2015-01-05 05:30:00,"PSM","DWWK",40.16,-75.73
-1,0,0,0,0,0,0,68.26,100.43,2015-01-05,2015-01-05 06:30:00,"PSM","DWWK",40.16,-75.73
-1,0,0,0,0,0,0,64.52,90.09,2015-01-05,2015-01-05 07:30:00,"PSM","DWWK",40.16,-75.73
0,134,47,544,47,544,134,55.68,80.73,2015-01-05,2015-01-05 08:30:00,"PSM","DWWK",40.16,-75.73
0,288,65,753,65,753,288,50.24,72.78,2015-01-05,2015-01-05 09:30:00,"PSM","DWWK",40.16,-75.73
0,410,71,859,71,859,410,46.87,66.81,2015-01-05,2015-01-05 10:30:00,"PSM","DWWK",40.16,-75.73
0,479,75,901,75,901,479,44.9,63.39,2015-01-05,2015-01-05 11:30:00,"PSM","DWWK",40.16,-75.73
0,488,75,909,75,909,488,43.13,62.96,2015-01-05,2015-01-05 12:30:00,"PSM","DWWK",40.16,-75.73
0,439,68,897,68,897,439,41.77,65.57,2015-01-05,2015-01-05 13:30:00,"PSM","DWWK",40.16,-75.73
-1,336,56,853,56,853,336,43.57,70.88,2015-01-05,2015-01-05 14:30:00,"PSM","DWWK",40.16,-75.73
-2,189,41,732,41,732,189,45.73,78.33,2015-01-05,2015-01-05 15:30:00,"PSM","DWWK",40.16,-75.73
-3,33,16,367,16,367,33,48.66,87.34,2015-01-05,2015-01-05 16:30:00,"PSM","DWWK",40.16,-75.73
-4,0,0,0,0,0,0,51.86,97.45,2015-01-05,2015-01-05 17:30:00,"PSM","DWWK",40.16,-75.73
