"Temperature","GHI","DHI","DNI","Clearsky.DHI","Clearsky.DNI","Clearsky.GHI","Solar.Zenith.Angle","Date","Time"
5,75,75,0,165,612,507,56.06,2015-04-09,2015-04-09 15:30:00
4,69,69,0,142,448,316,67.15,2015-04-09,2015-04-09 16:30:00
4,70,68,9,87,189,124,78.59,2015-04-09,2015-04-09 17:30:00
4,0,0,0,0,0,0,90.02,2015-04-09,2015-04-09 18:30:00
3,0,0,0,0,0,0,101.11,2015-04-09,2015-04-09 19:30:00
3,0,0,0,0,0,0,111.46,2015-04-09,2015-04-09 20:30:00
3,0,0,0,0,0,0,120.55,2015-04-09,2015-04-09 21:30:00
3,0,0,0,0,0,0,127.59,2015-04-09,2015-04-09 22:30:00
3,0,0,0,0,0,0,131.62,2015-04-09,2015-04-09 23:30:00
3,0,0,0,0,0,0,131.84,2015-04-10,2015-04-10 00:30:00
3,0,0,0,0,0,0,128.21,2015-04-10,2015-04-10 01:30:00
3,0,0,0,0,0,0,121.46,2015-04-10,2015-04-10 02:30:00
3,0,0,0,0,0,0,112.57,2015-04-10,2015-04-10 03:30:00
3,0,0,0,0,0,0,102.32,2015-04-10,2015-04-10 04:30:00
3,0,0,0,0,0,0,91.29,2015-04-10,2015-04-10 05:30:00
4,22,22,0,65,289,116,79.86,2015-04-10,2015-04-10 06:30:00
5,39,39,0,120,499,304,68.38,2015-04-10,2015-04-10 07:30:00
7,114,114,0,155,623,493,57.19,2015-04-10,2015-04-10 08:30:00
8,147,147,0,168,719,660,46.81,2015-04-10,2015-04-10 09:30:00
10,268,257,14,192,738,773,38.16,2015-04-10,2015-04-10 10:30:00
12,327,309,21,198,756,834,32.79,2015-04-10,2015-04-10 11:30:00
14,457,397,71,186,773,839,32.45,2015-04-10,2015-04-10 12:30:00
15,466,384,102,200,717,771,37.29,2015-04-10,2015-04-10 13:30:00
16,336,301,50,188,666,654,45.63,2015-04-10,2015-04-10 14:30:00
15,170,169,2,168,586,497,55.85,2015-04-10,2015-04-10 15:30:00
15,294,127,425,136,460,316,66.96,2015-04-10,2015-04-10 16:30:00
14,7,7,0,78,274,133,78.41,2015-04-10,2015-04-10 17:30:00
13,0,0,0,0,0,0,89.83,2015-04-10,2015-04-10 18:30:00
12,0,0,0,0,0,0,100.91,2015-04-10,2015-04-10 19:30:00
11,0,0,0,0,0,0,111.23,2015-04-10,2015-04-10 20:30:00
10,0,0,0,0,0,0,120.27,2015-04-10,2015-04-10 21:30:00
8,0,0,0,0,0,0,127.27,2015-04-10,2015-04-10 22:30:00
7,0,0,0,0,0,0,131.26,2015-04-10,2015-04-10 23:30:00
6,0,0,0,0,0,0,131.47,2015-04-11,2015-04-11 00:30:00
5,0,0,0,0,0,0,127.85,2015-04-11,2015-04-11 01:30:00
4,0,0,0,0,0,0,121.12,2015-04-11,2015-04-11 02:30:00
4,0,0,0,0,0,0,112.24,2015-04-11,2015-04-11 03:30:00
6,0,0,0,0,0,0,102.02,2015-04-11,2015-04-11 04:30:00
7,0,0,0,0,0,0,91,2015-04-11,2015-04-11 05:30:00
9,134,58,416,58,416,134,79.58,2015-04-11,2015-04-11 06:30:00
10,340,92,665,92,665,340,68.09,2015-04-11,2015-04-11 07:30:00
11,546,109,801,109,801,546,56.89,2015-04-11,2015-04-11 08:30:00
12,724,115,884,115,884,724,46.49,2015-04-11,2015-04-11 09:30:00
12,852,119,927,119,927,852,37.81,2015-04-11,2015-04-11 10:30:00
13,918,122,942,122,942,918,32.42,2015-04-11,2015-04-11 11:30:00
13,919,124,938,124,938,919,32.1,2015-04-11,2015-04-11 12:30:00
14,856,122,919,122,919,856,36.99,2015-04-11,2015-04-11 13:30:00
13,735,116,880,116,880,735,45.39,2015-04-11,2015-04-11 14:30:00
13,567,105,817,105,817,567,55.64,2015-04-11,2015-04-11 15:30:00
12,368,86,716,86,716,368,66.77,2015-04-11,2015-04-11 16:30:00
9,161,56,517,56,517,161,78.23,2015-04-11,2015-04-11 17:30:00
6,0,0,0,0,0,0,89.64,2015-04-11,2015-04-11 18:30:00
5,0,0,0,0,0,0,100.7,2015-04-11,2015-04-11 19:30:00
5,0,0,0,0,0,0,111,2015-04-11,2015-04-11 20:30:00
4,0,0,0,0,0,0,120,2015-04-11,2015-04-11 21:30:00
2,0,0,0,0,0,0,126.96,2015-04-11,2015-04-11 22:30:00
1,0,0,0,0,0,0,130.91,2015-04-11,2015-04-11 23:30:00
0,0,0,0,0,0,0,131.1,2015-04-12,2015-04-12 00:30:00
0,0,0,0,0,0,0,127.48,2015-04-12,2015-04-12 01:30:00
0,0,0,0,0,0,0,120.77,2015-04-12,2015-04-12 02:30:00
0,0,0,0,0,0,0,111.92,2015-04-12,2015-04-12 03:30:00
0,0,0,0,0,0,0,101.72,2015-04-12,2015-04-12 04:30:00
1,0,0,0,0,0,0,90.7,2015-04-12,2015-04-12 05:30:00
4,146,54,496,54,496,146,79.3,2015-04-12,2015-04-12 06:30:00
8,356,83,725,83,725,356,67.81,2015-04-12,2015-04-12 07:30:00
11,561,100,837,100,837,561,56.59,2015-04-12,2015-04-12 08:30:00
14,734,112,897,112,897,734,46.17,2015-04-12,2015-04-12 09:30:00
15,859,119,932,119,932,859,37.46,2015-04-12,2015-04-12 10:30:00
16,923,125,941,125,941,923,32.04,2015-04-12,2015-04-12 11:30:00
17,924,126,939,126,939,924,31.75,2015-04-12,2015-04-12 12:30:00
18,861,122,921,122,921,861,36.7,2015-04-12,2015-04-12 13:30:00
17,738,119,877,119,877,738,45.15,2015-04-12,2015-04-12 14:30:00
16,476,197,493,106,817,570,55.44,2015-04-12,2015-04-12 15:30:00
14,370,87,711,87,711,370,66.59,2015-04-12,2015-04-12 16:30:00
11,161,61,484,61,484,161,78.05,2015-04-12,2015-04-12 17:30:00
8,0,0,0,0,0,0,89.46,2015-04-12,2015-04-12 18:30:00
8,0,0,0,0,0,0,100.49,2015-04-12,2015-04-12 19:30:00
7,0,0,0,0,0,0,110.76,2015-04-12,2015-04-12 20:30:00
6,0,0,0,0,0,0,119.73,2015-04-12,2015-04-12 21:30:00
5,0,0,0,0,0,0,126.64,2015-04-12,2015-04-12 22:30:00
5,0,0,0,0,0,0,130.56,2015-04-12,2015-04-12 23:30:00
4,0,0,0,0,0,0,130.73,2015-04-13,2015-04-13 00:30:00
4,0,0,0,0,0,0,127.12,2015-04-13,2015-04-13 01:30:00
4,0,0,0,0,0,0,120.43,2015-04-13,2015-04-13 02:30:00
5,0,0,0,0,0,0,111.6,2015-04-13,2015-04-13 03:30:00
5,0,0,0,0,0,0,101.42,2015-04-13,2015-04-13 04:30:00
5,0,0,0,0,0,0,90.42,2015-04-13,2015-04-13 05:30:00
6,98,68,160,77,262,127,79.02,2015-04-13,2015-04-13 06:30:00
8,320,125,509,125,509,320,67.53,2015-04-13,2015-04-13 07:30:00
11,520,136,692,136,692,520,56.3,2015-04-13,2015-04-13 08:30:00
14,692,139,794,139,794,692,45.86,2015-04-13,2015-04-13 09:30:00
17,808,160,813,160,813,808,37.11,2015-04-13,2015-04-13 10:30:00
19,869,170,822,170,822,869,31.68,2015-04-13,2015-04-13 11:30:00
20,868,175,811,175,811,868,31.4,2015-04-13,2015-04-13 12:30:00
20,715,293,524,158,813,812,36.41,2015-04-13,2015-04-13 13:30:00
20,574,292,398,149,770,695,44.92,2015-04-13,2015-04-13 14:30:00
19,446,216,402,130,712,536,55.24,2015-04-13,2015-04-13 15:30:00
18,347,104,608,104,608,347,66.4,2015-04-13,2015-04-13 16:30:00
16,154,66,417,66,417,154,77.87,2015-04-13,2015-04-13 17:30:00
14,0,0,0,0,0,0,89.27,2015-04-13,2015-04-13 18:30:00
12,0,0,0,0,0,0,100.29,2015-04-13,2015-04-13 19:30:00
11,0,0,0,0,0,0,110.53,2015-04-13,2015-04-13 20:30:00
11,0,0,0,0,0,0,119.46,2015-04-13,2015-04-13 21:30:00
11,0,0,0,0,0,0,126.33,2015-04-13,2015-04-13 22:30:00
11,0,0,0,0,0,0,130.21,2015-04-13,2015-04-13 23:30:00
11,0,0,0,0,0,0,130.36,2015-04-14,2015-04-14 00:30:00
11,0,0,0,0,0,0,126.76,2015-04-14,2015-04-14 01:30:00
11,0,0,0,0,0,0,120.09,2015-04-14,2015-04-14 02:30:00
11,0,0,0,0,0,0,111.29,2015-04-14,2015-04-14 03:30:00
12,0,0,0,0,0,0,101.12,2015-04-14,2015-04-14 04:30:00
12,0,0,0,0,0,0,90.14,2015-04-14,2015-04-14 05:30:00
13,19,19,0,73,270,126,78.74,2015-04-14,2015-04-14 06:30:00
14,27,27,0,116,520,317,67.25,2015-04-14,2015-04-14 07:30:00
14,24,24,0,136,668,509,56.01,2015-04-14,2015-04-14 08:30:00
15,138,138,0,142,763,677,45.55,2015-04-14,2015-04-14 09:30:00
15,210,204,7,146,817,801,36.77,2015-04-14,2015-04-14 10:30:00
15,234,226,9,141,855,873,31.31,2015-04-14,2015-04-14 11:30:00
15,281,269,14,135,871,881,31.06,2015-04-14,2015-04-14 12:30:00
14,202,197,6,128,863,825,36.13,2015-04-14,2015-04-14 13:30:00
13,247,237,13,115,839,712,44.69,2015-04-14,2015-04-14 14:30:00
12,43,43,0,102,783,551,55.04,2015-04-14,2015-04-14 15:30:00
11,58,58,0,85,678,358,66.22,2015-04-14,2015-04-14 16:30:00
10,35,35,0,59,467,159,77.69,2015-04-14,2015-04-14 17:30:00
9,0,0,0,0,0,0,89.08,2015-04-14,2015-04-14 18:30:00
9,0,0,0,0,0,0,100.08,2015-04-14,2015-04-14 19:30:00
9,0,0,0,0,0,0,110.3,2015-04-14,2015-04-14 20:30:00
8,0,0,0,0,0,0,119.19,2015-04-14,2015-04-14 21:30:00
8,0,0,0,0,0,0,126.02,2015-04-14,2015-04-14 22:30:00
7,0,0,0,0,0,0,129.86,2015-04-14,2015-04-14 23:30:00
7,0,0,0,0,0,0,130,2015-04-15,2015-04-15 00:30:00
6,0,0,0,0,0,0,126.4,2015-04-15,2015-04-15 01:30:00
6,0,0,0,0,0,0,119.75,2015-04-15,2015-04-15 02:30:00
5,0,0,0,0,0,0,110.97,2015-04-15,2015-04-15 03:30:00
5,0,0,0,0,0,0,100.83,2015-04-15,2015-04-15 04:30:00
5,0,0,0,0,0,0,89.86,2015-04-15,2015-04-15 05:30:00
7,75,70,23,59,490,157,78.47,2015-04-15,2015-04-15 06:30:00
9,320,99,564,88,720,370,66.97,2015-04-15,2015-04-15 07:30:00
11,520,112,725,103,841,577,55.73,2015-04-15,2015-04-15 08:30:00
13,648,198,638,112,910,753,45.24,2015-04-15,2015-04-15 09:30:00
14,728,283,553,133,916,870,36.43,2015-04-15,2015-04-15 10:30:00
14,711,377,390,130,940,937,30.95,2015-04-15,2015-04-15 11:30:00
15,640,421,254,124,951,941,30.72,2015-04-15,2015-04-15 12:30:00
16,689,320,454,126,925,876,35.84,2015-04-15,2015-04-15 13:30:00
16,597,270,457,113,900,756,44.45,2015-04-15,2015-04-15 14:30:00
16,421,238,318,103,836,585,54.84,2015-04-15,2015-04-15 15:30:00
14,286,147,342,89,720,381,66.04,2015-04-15,2015-04-15 16:30:00
12,156,55,466,62,508,172,77.51,2015-04-15,2015-04-15 17:30:00
10,10,10,0,10,50,11,88.9,2015-04-15,2015-04-15 18:30:00
10,0,0,0,0,0,0,99.88,2015-04-15,2015-04-15 19:30:00
10,0,0,0,0,0,0,110.07,2015-04-15,2015-04-15 20:30:00
9,0,0,0,0,0,0,118.93,2015-04-15,2015-04-15 21:30:00
8,0,0,0,0,0,0,125.71,2015-04-15,2015-04-15 22:30:00
7,0,0,0,0,0,0,129.51,2015-04-15,2015-04-15 23:30:00
6,0,0,0,0,0,0,129.63,2015-04-16,2015-04-16 00:30:00
6,0,0,0,0,0,0,126.04,2015-04-16,2015-04-16 01:30:00
6,0,0,0,0,0,0,119.42,2015-04-16,2015-04-16 02:30:00
6,0,0,0,0,0,0,110.66,2015-04-16,2015-04-16 03:30:00
5,0,0,0,0,0,0,100.54,2015-04-16,2015-04-16 04:30:00
5,0,0,0,0,0,0,89.58,2015-04-16,2015-04-16 05:30:00
7,115,71,215,63,461,158,78.2,2015-04-16,2015-04-16 06:30:00
9,291,131,405,96,681,365,66.7,2015-04-16,2015-04-16 07:30:00
11,567,114,799,114,799,567,55.44,2015-04-16,2015-04-16 08:30:00
14,741,116,882,116,882,741,44.93,2015-04-16,2015-04-16 09:30:00
16,865,118,924,118,924,865,36.09,2015-04-16,2015-04-16 10:30:00
17,926,125,930,125,930,926,30.59,2015-04-16,2015-04-16 11:30:00
18,817,293,607,129,921,924,30.38,2015-04-16,2015-04-16 12:30:00
18,697,314,471,131,893,858,35.56,2015-04-16,2015-04-16 13:30:00
17,737,123,857,123,857,737,44.23,2015-04-16,2015-04-16 14:30:00
16,557,92,805,112,795,572,54.65,2015-04-16,2015-04-16 15:30:00
15,332,111,541,92,696,377,65.86,2015-04-16,2015-04-16 16:30:00
13,105,81,110,61,508,172,77.33,2015-04-16,2015-04-16 17:30:00
11,7,7,0,10,62,12,88.71,2015-04-16,2015-04-16 18:30:00
11,0,0,0,0,0,0,99.68,2015-04-16,2015-04-16 19:30:00
10,0,0,0,0,0,0,109.84,2015-04-16,2015-04-16 20:30:00
10,0,0,0,0,0,0,118.66,2015-04-16,2015-04-16 21:30:00
10,0,0,0,0,0,0,125.4,2015-04-16,2015-04-16 22:30:00
10,0,0,0,0,0,0,129.17,2015-04-16,2015-04-16 23:30:00
10,0,0,0,0,0,0,129.28,2015-04-17,2015-04-17 00:30:00
11,0,0,0,0,0,0,125.69,2015-04-17,2015-04-17 01:30:00
11,0,0,0,0,0,0,119.09,2015-04-17,2015-04-17 02:30:00
11,0,0,0,0,0,0,110.36,2015-04-17,2015-04-17 03:30:00
11,0,0,0,0,0,0,100.25,2015-04-17,2015-04-17 04:30:00
11,0,0,0,0,0,0,89.31,2015-04-17,2015-04-17 05:30:00
12,11,11,0,79,300,142,77.93,2015-04-17,2015-04-17 06:30:00
13,42,42,0,120,537,335,66.43,2015-04-17,2015-04-17 07:30:00
15,87,87,0,141,675,526,55.17,2015-04-17,2015-04-17 08:30:00
17,221,214,8,148,763,692,44.63,2015-04-17,2015-04-17 09:30:00
19,552,400,187,193,741,795,35.76,2015-04-17,2015-04-17 10:30:00
20,544,424,138,193,771,860,30.23,2015-04-17,2015-04-17 11:30:00
21,381,351,34,186,783,864,30.04,2015-04-17,2015-04-17 12:30:00
22,796,204,725,204,725,796,35.28,2015-04-17,2015-04-17 13:30:00
21,125,125,0,187,691,684,44,2015-04-17,2015-04-17 14:30:00
21,300,254,79,158,639,530,54.45,2015-04-17,2015-04-17 15:30:00
20,251,168,201,130,521,345,65.68,2015-04-17,2015-04-17 16:30:00
18,39,39,0,85,310,154,77.15,2015-04-17,2015-04-17 17:30:00
16,9,9,13,9,13,9,88.52,2015-04-17,2015-04-17 18:30:00
15,0,0,0,0,0,0,99.47,2015-04-17,2015-04-17 19:30:00
15,0,0,0,0,0,0,109.6,2015-04-17,2015-04-17 20:30:00
14,0,0,0,0,0,0,118.39,2015-04-17,2015-04-17 21:30:00
13,0,0,0,0,0,0,125.09,2015-04-17,2015-04-17 22:30:00
12,0,0,0,0,0,0,128.83,2015-04-17,2015-04-17 23:30:00
12,0,0,0,0,0,0,128.92,2015-04-18,2015-04-18 00:30:00
11,0,0,0,0,0,0,125.34,2015-04-18,2015-04-18 01:30:00
10,0,0,0,0,0,0,118.76,2015-04-18,2015-04-18 02:30:00
9,0,0,0,0,0,0,110.05,2015-04-18,2015-04-18 03:30:00
8,0,0,0,0,0,0,99.97,2015-04-18,2015-04-18 04:30:00
9,0,0,0,0,0,0,89.04,2015-04-18,2015-04-18 05:30:00
12,160,64,449,64,449,160,77.67,2015-04-18,2015-04-18 06:30:00
16,362,96,660,96,660,362,66.17,2015-04-18,2015-04-18 07:30:00
19,559,116,771,116,771,559,54.89,2015-04-18,2015-04-18 08:30:00
21,727,128,837,128,837,727,44.34,2015-04-18,2015-04-18 09:30:00
22,846,140,866,140,866,846,35.43,2015-04-18,2015-04-18 10:30:00
23,911,142,886,142,886,911,29.88,2015-04-18,2015-04-18 11:30:00
23,804,314,564,144,882,911,29.71,2015-04-18,2015-04-18 12:30:00
23,849,140,865,140,865,849,35.01,2015-04-18,2015-04-18 13:30:00
24,733,126,841,126,841,733,43.78,2015-04-18,2015-04-18 14:30:00
23,569,113,781,113,781,569,54.26,2015-04-18,2015-04-18 15:30:00
21,373,96,670,96,670,373,65.5,2015-04-18,2015-04-18 16:30:00
18,126,80,202,64,481,173,76.98,2015-04-18,2015-04-18 17:30:00
15,10,10,0,12,75,14,88.34,2015-04-18,2015-04-18 18:30:00
15,0,0,0,0,0,0,99.27,2015-04-18,2015-04-18 19:30:00
14,0,0,0,0,0,0,109.37,2015-04-18,2015-04-18 20:30:00
13,0,0,0,0,0,0,118.13,2015-04-18,2015-04-18 21:30:00
11,0,0,0,0,0,0,124.79,2015-04-18,2015-04-18 22:30:00
10,0,0,0,0,0,0,128.49,2015-04-18,2015-04-18 23:30:00
9,0,0,0,0,0,0,128.57,2015-04-19,2015-04-19 00:30:00
9,0,0,0,0,0,0,125,2015-04-19,2015-04-19 01:30:00
8,0,0,0,0,0,0,118.44,2015-04-19,2015-04-19 02:30:00
7,0,0,0,0,0,0,109.75,2015-04-19,2015-04-19 03:30:00
7,0,0,0,0,0,0,99.68,2015-04-19,2015-04-19 04:30:00
7,9,9,0,10,55,11,88.77,2015-04-19,2015-04-19 05:30:00
9,124,76,223,62,489,169,77.41,2015-04-19,2015-04-19 06:30:00
11,286,148,337,96,677,372,65.91,2015-04-19,2015-04-19 07:30:00
13,472,206,459,117,782,570,54.62,2015-04-19,2015-04-19 08:30:00
14,682,178,700,130,845,738,44.05,2015-04-19,2015-04-19 09:30:00
15,768,265,615,154,852,851,35.1,2015-04-19,2015-04-19 10:30:00
16,824,301,601,157,870,915,29.52,2015-04-19,2015-04-19 11:30:00
16,835,288,627,157,872,917,29.38,2015-04-19,2015-04-19 12:30:00
15,486,398,106,158,846,853,34.74,2015-04-19,2015-04-19 13:30:00
13,478,345,182,145,814,735,43.55,2015-04-19,2015-04-19 14:30:00
12,328,263,111,130,750,570,54.07,2015-04-19,2015-04-19 15:30:00
10,160,152,19,110,632,374,65.32,2015-04-19,2015-04-19 16:30:00
9,59,59,0,74,428,172,76.8,2015-04-19,2015-04-19 17:30:00
8,5,5,0,13,46,14,88.16,2015-04-19,2015-04-19 18:30:00
7,0,0,0,0,0,0,99.07,2015-04-19,2015-04-19 19:30:00
7,0,0,0,0,0,0,109.15,2015-04-19,2015-04-19 20:30:00
7,0,0,0,0,0,0,117.86,2015-04-19,2015-04-19 21:30:00
7,0,0,0,0,0,0,124.49,2015-04-19,2015-04-19 22:30:00
7,0,0,0,0,0,0,128.16,2015-04-19,2015-04-19 23:30:00
8,0,0,0,0,0,0,128.22,2015-04-20,2015-04-20 00:30:00
8,0,0,0,0,0,0,124.66,2015-04-20,2015-04-20 01:30:00
9,0,0,0,0,0,0,118.12,2015-04-20,2015-04-20 02:30:00
9,0,0,0,0,0,0,109.45,2015-04-20,2015-04-20 03:30:00
10,0,0,0,0,0,0,99.41,2015-04-20,2015-04-20 04:30:00
11,3,3,0,11,27,12,88.51,2015-04-20,2015-04-20 05:30:00
13,32,32,0,64,442,162,77.15,2015-04-20,2015-04-20 06:30:00
15,99,99,0,90,657,361,65.65,2015-04-20,2015-04-20 07:30:00
17,124,124,0,103,779,557,54.35,2015-04-20,2015-04-20 08:30:00
19,240,232,12,112,847,724,43.76,2015-04-20,2015-04-20 09:30:00
21,319,301,21,117,884,844,34.78,2015-04-20,2015-04-20 10:30:00
22,199,192,7,121,898,906,29.18,2015-04-20,2015-04-20 11:30:00
23,608,441,190,127,890,905,29.05,2015-04-20,2015-04-20 12:30:00
23,837,142,843,142,843,837,34.47,2015-04-20,2015-04-20 13:30:00
22,598,297,414,135,802,719,43.34,2015-04-20,2015-04-20 14:30:00
21,411,257,260,125,727,554,53.88,2015-04-20,2015-04-20 15:30:00
20,361,111,594,111,594,361,65.15,2015-04-20,2015-04-20 16:30:00
18,107,90,74,78,375,165,76.63,2015-04-20,2015-04-20 17:30:00
18,9,9,0,13,34,14,87.97,2015-04-20,2015-04-20 18:30:00
17,0,0,0,0,0,0,98.87,2015-04-20,2015-04-20 19:30:00
16,0,0,0,0,0,0,108.92,2015-04-20,2015-04-20 20:30:00
15,0,0,0,0,0,0,117.6,2015-04-20,2015-04-20 21:30:00
15,0,0,0,0,0,0,124.18,2015-04-20,2015-04-20 22:30:00
15,0,0,0,0,0,0,127.82,2015-04-20,2015-04-20 23:30:00
15,0,0,0,0,0,0,127.87,2015-04-21,2015-04-21 00:30:00
15,0,0,0,0,0,0,124.32,2015-04-21,2015-04-21 01:30:00
14,0,0,0,0,0,0,117.8,2015-04-21,2015-04-21 02:30:00
12,0,0,0,0,0,0,109.16,2015-04-21,2015-04-21 03:30:00
11,0,0,0,0,0,0,99.13,2015-04-21,2015-04-21 04:30:00
11,0,0,0,12,44,13,88.25,2015-04-21,2015-04-21 05:30:00
11,52,52,0,74,412,167,76.9,2015-04-21,2015-04-21 06:30:00
12,368,115,607,115,607,368,65.4,2015-04-21,2015-04-21 07:30:00
13,564,146,713,146,713,564,54.09,2015-04-21,2015-04-21 08:30:00
14,402,337,90,175,763,729,43.47,2015-04-21,2015-04-21 09:30:00
14,856,174,827,174,827,856,34.47,2015-04-21,2015-04-21 10:30:00
15,928,162,874,162,874,928,28.83,2015-04-21,2015-04-21 11:30:00
16,767,354,471,133,923,943,28.73,2015-04-21,2015-04-21 12:30:00
16,855,180,816,180,816,855,34.2,2015-04-21,2015-04-21 13:30:00
15,737,164,785,164,785,737,43.12,2015-04-21,2015-04-21 14:30:00
15,568,153,702,153,702,568,53.69,2015-04-21,2015-04-21 15:30:00
14,369,133,558,133,558,369,64.97,2015-04-21,2015-04-21 16:30:00
11,169,89,344,89,344,169,76.46,2015-04-21,2015-04-21 17:30:00
9,15,13,29,13,29,15,87.79,2015-04-21,2015-04-21 18:30:00
8,0,0,0,0,0,0,98.67,2015-04-21,2015-04-21 19:30:00
8,0,0,0,0,0,0,108.69,2015-04-21,2015-04-21 20:30:00
7,0,0,0,0,0,0,117.34,2015-04-21,2015-04-21 21:30:00
7,0,0,0,0,0,0,123.89,2015-04-21,2015-04-21 22:30:00
7,0,0,0,0,0,0,127.49,2015-04-21,2015-04-21 23:30:00
7,0,0,0,0,0,0,127.53,2015-04-22,2015-04-22 00:30:00
7,0,0,0,0,0,0,123.99,2015-04-22,2015-04-22 01:30:00
6,0,0,0,0,0,0,117.48,2015-04-22,2015-04-22 02:30:00
4,0,0,0,0,0,0,108.87,2015-04-22,2015-04-22 03:30:00
4,0,0,0,0,0,0,98.86,2015-04-22,2015-04-22 04:30:00
6,13,12,32,12,32,13,87.99,2015-04-22,2015-04-22 05:30:00
9,129,83,199,83,368,168,76.65,2015-04-22,2015-04-22 06:30:00
12,366,129,564,129,564,366,65.15,2015-04-22,2015-04-22 07:30:00
15,558,160,673,160,673,558,53.83,2015-04-22,2015-04-22 08:30:00
16,722,177,748,177,748,722,43.19,2015-04-22,2015-04-22 09:30:00
17,836,201,768,201,768,836,34.15,2015-04-22,2015-04-22 10:30:00
17,714,409,347,190,810,902,28.49,2015-04-22,2015-04-22 11:30:00
17,624,443,206,169,838,906,28.41,2015-04-22,2015-04-22 12:30:00
16,132,132,0,203,751,827,33.94,2015-04-22,2015-04-22 13:30:00
15,206,201,7,242,616,693,42.9,2015-04-22,2015-04-22 14:30:00
14,235,222,23,193,589,544,53.51,2015-04-22,2015-04-22 15:30:00
13,206,174,75,137,540,367,64.8,2015-04-22,2015-04-22 16:30:00
11,136,84,220,87,367,174,76.28,2015-04-22,2015-04-22 17:30:00
9,17,15,38,15,38,17,87.61,2015-04-22,2015-04-22 18:30:00
8,0,0,0,0,0,0,98.47,2015-04-22,2015-04-22 19:30:00
7,0,0,0,0,0,0,108.46,2015-04-22,2015-04-22 20:30:00
6,0,0,0,0,0,0,117.08,2015-04-22,2015-04-22 21:30:00
5,0,0,0,0,0,0,123.59,2015-04-22,2015-04-22 22:30:00
4,0,0,0,0,0,0,127.17,2015-04-22,2015-04-22 23:30:00
3,0,0,0,0,0,0,127.19,2015-04-23,2015-04-23 00:30:00
3,0,0,0,0,0,0,123.65,2015-04-23,2015-04-23 01:30:00
2,0,0,0,0,0,0,117.17,2015-04-23,2015-04-23 02:30:00
2,0,0,0,0,0,0,108.58,2015-04-23,2015-04-23 03:30:00
2,0,0,0,0,0,0,98.59,2015-04-23,2015-04-23 04:30:00
2,21,16,116,16,116,21,87.74,2015-04-23,2015-04-23 05:30:00
4,191,63,542,63,542,191,76.4,2015-04-23,2015-04-23 06:30:00
5,398,90,727,90,727,398,64.91,2015-04-23,2015-04-23 07:30:00
6,97,97,0,110,818,596,53.58,2015-04-23,2015-04-23 08:30:00
7,595,310,388,132,857,760,42.92,2015-04-23,2015-04-23 09:30:00
8,449,388,73,198,794,858,33.85,2015-04-23,2015-04-23 10:30:00
8,528,435,104,202,815,921,28.16,2015-04-23,2015-04-23 11:30:00
9,529,436,105,182,845,927,28.09,2015-04-23,2015-04-23 12:30:00
9,187,182,6,156,860,872,33.68,2015-04-23,2015-04-23 13:30:00
9,253,242,13,152,813,750,42.69,2015-04-23,2015-04-23 14:30:00
8,347,270,128,137,750,585,53.32,2015-04-23,2015-04-23 15:30:00
7,101,101,0,115,638,388,64.63,2015-04-23,2015-04-23 16:30:00
6,12,12,0,77,457,186,76.11,2015-04-23,2015-04-23 17:30:00
4,1,1,0,18,93,22,87.43,2015-04-23,2015-04-23 18:30:00
3,0,0,0,0,0,0,98.27,2015-04-23,2015-04-23 19:30:00
2,0,0,0,0,0,0,108.24,2015-04-23,2015-04-23 20:30:00
1,0,0,0,0,0,0,116.82,2015-04-23,2015-04-23 21:30:00
1,0,0,0,0,0,0,123.29,2015-04-23,2015-04-23 22:30:00
1,0,0,0,0,0,0,126.84,2015-04-23,2015-04-23 23:30:00
1,0,0,0,0,0,0,126.86,2015-04-24,2015-04-24 00:30:00
0,0,0,0,0,0,0,123.33,2015-04-24,2015-04-24 01:30:00
0,0,0,0,0,0,0,116.87,2015-04-24,2015-04-24 02:30:00
0,0,0,0,0,0,0,108.3,2015-04-24,2015-04-24 03:30:00
0,0,0,0,0,0,0,98.33,2015-04-24,2015-04-24 04:30:00
0,24,24,0,18,158,24,87.49,2015-04-24,2015-04-24 05:30:00
1,200,63,571,63,571,200,76.16,2015-04-24,2015-04-24 06:30:00
3,413,90,754,90,754,413,64.67,2015-04-24,2015-04-24 07:30:00
5,615,110,846,110,846,615,53.33,2015-04-24,2015-04-24 08:30:00
6,783,125,895,125,895,783,42.65,2015-04-24,2015-04-24 09:30:00
7,909,120,945,120,945,909,33.54,2015-04-24,2015-04-24 10:30:00
9,973,117,968,117,968,973,27.83,2015-04-24,2015-04-24 11:30:00
10,973,114,971,114,971,973,27.78,2015-04-24,2015-04-24 12:30:00
10,906,115,948,115,948,906,33.42,2015-04-24,2015-04-24 13:30:00
11,575,324,340,102,930,788,42.48,2015-04-24,2015-04-24 14:30:00
10,618,95,871,95,871,618,53.14,2015-04-24,2015-04-24 15:30:00
9,415,83,771,83,771,415,64.46,2015-04-24,2015-04-24 16:30:00
7,206,58,607,58,607,206,75.94,2015-04-24,2015-04-24 17:30:00
5,27,18,178,18,178,27,87.25,2015-04-24,2015-04-24 18:30:00
4,0,0,0,0,0,0,98.07,2015-04-24,2015-04-24 19:30:00
3,0,0,0,0,0,0,108.01,2015-04-24,2015-04-24 20:30:00
